edad,sexo,altura,bmi,peso,h_sueno,c_sueno,n_estres,h_movil,t_pantalla,pasos,i_ejercicio,m_ejercicio,alim_enteros,alim_procesados,g_proteina,g_fibra,h_social,h_sol,l_agua,n_alcohol,t_meditacion,bienestar_fisico,bienestar_mental
51.0,1,1.64,25.5,68.86,5.1,4.1,9.2,5.2,5.3,6095.0,4.5,39.0,4.0,4.9,45.2,32.4,3.5,3.2,1.9,1.1,4.0,45.06,13.57
61.0,1,1.86,12.98,44.73,5.4,4.4,8.2,4.0,7.9,5793.0,5.0,31.0,5.3,4.7,61.1,21.5,4.4,0.4,3.0,3.2,5.0,45.61,9.27
26.0,0,1.66,26.51,72.86,6.6,5.9,6.9,4.3,4.9,8798.0,2.0,71.0,1.0,8.6,87.9,30.8,6.2,1.8,1.6,0.6,1.0,68.48,57.44
45.0,0,1.71,23.64,69.46,6.4,5.9,6.3,4.4,6.6,6685.0,3.1,43.0,6.8,1.9,121.0,6.7,4.9,1.4,3.0,0.6,2.0,82.27,44.62
61.0,1,1.73,24.07,72.2,6.9,6.4,3.2,4.6,6.7,5423.0,4.3,17.0,4.7,3.6,94.5,14.4,6.6,1.4,2.5,0.6,60.0,74.51,86.24
20.0,1,1.71,21.25,62.17,8.0,6.6,1.0,1.3,1.0,6980.0,2.7,46.0,8.2,0.9,63.0,35.3,7.7,2.3,2.2,1.9,6.0,85.43,83.05
51.0,1,1.69,40.49,116.15,5.0,4.1,6.2,3.5,5.3,4232.0,2.4,7.0,6.8,3.4,66.1,23.2,7.1,3.2,2.4,3.4,2.0,33.77,55.11
32.0,0,1.6,35.12,90.4,6.4,5.7,4.1,1.8,4.2,5096.0,1.1,27.0,8.2,1.7,123.5,10.1,5.9,1.8,2.0,1.2,2.0,69.62,64.68
61.0,0,1.82,15.56,51.33,6.7,6.3,4.5,5.9,8.3,5540.0,4.1,23.0,3.8,5.7,77.6,19.4,5.0,2.2,2.8,1.0,19.0,73.02,66.19
64.0,0,1.84,21.6,73.49,4.7,2.3,4.5,3.9,6.8,4983.0,3.0,16.0,8.1,2.1,71.1,17.6,3.0,1.8,2.3,7.3,29.0,36.24,50.45
62.0,1,1.57,24.84,60.88,6.7,5.8,4.5,3.7,5.3,6971.0,2.3,42.0,10.0,1.0,119.5,23.7,6.5,2.5,1.0,0.2,4.0,88.4,60.73
40.0,0,1.62,20.92,54.78,5.7,4.8,4.7,5.3,8.1,6167.0,3.3,37.0,7.5,2.9,110.2,22.0,8.4,1.0,2.2,1.3,0.0,74.83,47.91
59.0,0,1.68,17.73,49.9,6.1,6.3,5.5,4.6,5.9,7809.0,3.2,66.0,7.6,2.3,115.5,26.4,5.7,2.6,2.5,1.1,4.0,82.21,53.63
58.0,1,1.62,29.04,76.48,7.1,7.1,3.2,2.3,2.9,5452.0,3.2,26.0,6.3,4.6,71.0,24.4,8.8,2.6,1.8,0.2,1.0,71.12,72.09
33.0,0,1.74,19.73,59.78,7.0,7.0,6.1,3.9,4.6,3541.0,1.0,0.0,5.0,4.1,59.5,35.9,1.9,2.6,2.1,0.6,2.0,66.41,46.33
57.0,1,1.64,31.36,84.52,7.6,7.7,3.0,3.5,4.0,5506.0,4.6,13.0,7.5,2.3,92.7,28.4,2.7,0.8,1.6,0.1,8.0,71.55,68.61
20.0,1,1.87,24.2,84.91,5.6,4.0,4.5,1.4,4.4,4570.0,1.0,0.0,3.0,6.8,96.7,28.7,6.7,1.3,1.2,4.2,4.0,44.39,54.45
46.0,1,1.8,28.11,90.61,8.0,7.0,2.7,3.0,3.5,6513.0,4.6,52.0,5.2,3.6,97.3,34.3,5.5,1.7,1.1,1.9,11.0,69.93,73.81
29.0,0,1.72,19.41,57.21,5.8,4.7,4.1,3.7,6.0,4402.0,1.0,0.0,2.5,7.1,119.6,21.9,7.6,0.1,1.1,3.4,4.0,45.65,52.64
24.0,0,1.78,24.28,77.13,7.2,6.6,3.8,3.8,5.6,3546.0,3.4,8.0,4.6,3.3,55.3,14.9,5.0,3.1,2.4,1.5,42.0,67.15,69.64
22.0,1,1.79,24.85,79.49,8.7,7.3,1.3,1.8,3.7,6388.0,2.9,32.0,7.3,4.6,107.2,34.7,3.3,1.5,0.5,1.8,35.0,73.07,85.04
51.0,1,1.65,22.96,62.89,6.7,5.7,5.0,5.7,9.1,8537.0,4.0,81.0,7.0,2.1,68.1,26.1,4.6,1.8,1.6,2.4,13.0,84.52,52.09
34.0,1,1.63,21.86,58.42,5.1,3.7,6.8,3.8,5.4,4180.0,1.0,0.0,6.1,5.5,107.1,26.1,1.9,0.9,1.5,4.8,7.0,38.79,28.05
52.0,0,1.71,32.34,94.14,7.0,6.8,4.0,4.1,6.7,4381.0,2.1,22.0,6.3,3.7,80.5,19.9,2.7,0.2,1.8,0.2,7.0,66.34,51.93
21.0,1,1.77,23.46,73.41,5.8,5.8,7.9,4.6,6.6,6200.0,2.0,47.0,2.2,8.3,73.7,20.1,6.9,0.9,0.9,0.8,8.0,54.68,29.04
33.0,1,1.71,27.17,79.54,5.7,4.9,5.9,2.8,4.7,8900.0,3.4,78.0,5.3,4.3,77.8,31.8,6.7,1.7,2.2,2.5,20.0,73.25,60.97
43.0,1,1.57,23.28,57.67,4.8,3.0,5.4,4.7,9.0,7107.0,2.1,58.0,4.6,5.6,61.1,32.9,5.7,2.2,1.2,6.4,9.0,38.72,35.43
55.0,1,1.64,19.33,51.71,5.7,3.3,3.3,3.4,4.0,7859.0,2.9,71.0,4.7,6.0,90.8,31.3,1.6,1.7,2.7,7.9,29.0,56.88,55.86
33.0,1,1.69,21.41,61.46,6.5,6.4,4.1,2.7,5.9,8466.0,4.1,63.0,7.2,3.5,74.5,31.3,4.3,1.8,1.6,2.0,43.0,82.12,76.22
47.0,1,1.69,23.75,68.14,7.1,5.7,4.3,4.9,7.5,5117.0,3.3,0.0,4.3,6.5,105.7,29.6,2.6,1.2,1.9,0.4,6.0,57.45,47.88
60.0,0,1.86,15.66,54.04,7.8,6.7,2.2,6.2,7.8,7548.0,2.3,51.0,4.8,4.8,102.8,26.1,7.4,2.0,2.0,0.3,12.0,72.02,73.0
47.0,0,1.59,27.66,69.85,5.3,3.8,6.1,5.1,8.7,6952.0,4.4,58.0,1.8,7.7,123.8,23.6,3.8,3.0,2.1,5.8,1.0,34.64,41.4
29.0,0,1.74,14.75,44.67,6.5,6.0,5.7,5.4,5.5,5173.0,3.5,5.0,5.4,3.0,97.3,34.7,2.8,2.2,2.0,1.1,3.0,63.32,51.83
19.0,0,1.82,16.08,53.2,5.7,5.5,5.1,3.2,4.7,4259.0,4.0,17.0,3.8,6.7,100.4,22.0,5.1,2.3,1.7,0.4,8.0,62.33,60.04
59.0,0,1.88,22.61,80.06,6.6,5.0,3.9,1.6,2.4,4636.0,1.0,13.0,6.2,4.9,118.0,28.0,3.7,1.8,2.2,5.4,3.0,58.09,57.36
19.0,0,1.67,28.43,79.06,6.6,6.3,6.3,6.2,8.6,7357.0,3.3,55.0,4.1,7.5,77.4,18.6,8.0,0.0,2.3,0.2,31.0,69.69,58.6
59.0,0,1.74,21.2,64.12,4.9,3.9,4.3,7.1,8.0,7020.0,3.8,34.0,6.2,4.1,60.2,19.7,3.5,0.5,1.5,2.6,3.0,47.28,46.94
43.0,0,1.75,17.96,54.73,6.2,5.7,5.0,6.3,8.7,5976.0,4.7,25.0,5.7,3.5,94.0,23.1,2.2,2.0,2.3,2.0,9.0,69.38,44.97
62.0,1,1.72,18.55,54.59,5.3,5.2,6.5,3.5,5.3,3768.0,1.0,0.0,9.3,0.0,61.5,18.6,0.7,1.5,2.7,0.2,14.0,62.57,38.07
56.0,1,1.69,22.49,64.4,6.5,5.8,2.5,2.3,3.8,5803.0,4.2,38.0,7.0,4.0,139.1,31.4,4.9,1.9,2.4,0.8,18.0,71.81,77.07
65.0,0,1.73,26.47,79.67,7.7,7.4,3.5,2.4,4.8,5760.0,4.6,21.0,2.3,5.9,119.1,14.2,3.9,3.2,2.6,0.3,7.0,66.62,77.5
34.0,1,1.5,37.43,83.92,6.4,5.9,4.2,1.5,3.2,5468.0,1.0,29.0,3.5,6.2,133.3,25.8,2.1,2.2,2.1,1.9,30.0,51.76,73.24
54.0,1,1.75,20.32,62.55,6.5,5.9,2.7,3.8,4.8,4422.0,3.5,5.0,6.1,3.7,91.2,26.1,7.4,2.8,1.4,1.3,13.0,69.98,73.93
37.0,0,1.71,18.02,52.7,6.1,6.7,6.5,6.4,11.2,5560.0,3.6,37.0,4.1,5.8,101.0,10.5,6.3,1.6,1.5,0.0,9.0,67.88,44.96
41.0,0,1.68,26.16,74.02,5.2,3.6,4.5,3.8,5.3,5655.0,2.7,23.0,1.0,9.0,80.8,21.5,4.9,0.7,2.2,7.4,1.0,21.43,41.76
47.0,1,1.86,16.6,57.65,6.9,6.7,3.0,4.5,4.2,4340.0,2.5,2.0,8.7,1.4,107.7,27.0,7.7,1.4,2.6,0.9,9.0,75.76,75.54
59.0,1,1.65,22.97,62.23,6.9,7.6,1.5,6.1,7.2,3515.0,3.7,2.0,7.4,0.1,65.7,28.4,6.3,0.7,3.7,0.6,26.0,79.99,76.64
64.0,1,1.67,32.31,89.88,6.7,6.1,5.1,3.4,4.1,4516.0,1.0,0.0,7.0,3.0,40.0,23.4,3.4,3.1,2.6,0.5,14.0,61.27,57.49
54.0,0,1.86,23.84,82.41,6.1,5.5,4.2,7.1,9.9,6105.0,2.8,30.0,4.8,3.0,74.2,30.4,2.9,2.3,1.3,0.3,27.0,66.89,57.07
38.0,0,1.63,27.12,72.37,4.1,1.7,5.7,7.0,9.3,6604.0,3.8,37.0,6.9,3.9,60.9,24.1,6.6,2.0,1.5,10.0,10.0,24.49,38.32
38.0,0,1.66,18.57,50.92,6.4,5.8,4.8,3.8,6.2,6416.0,4.8,43.0,4.6,4.9,119.6,25.1,5.8,2.7,3.4,0.7,2.0,79.11,49.55
53.0,0,1.69,25.67,73.17,6.9,6.2,5.0,3.1,4.8,6738.0,3.5,44.0,6.4,1.4,126.3,27.0,5.3,0.0,1.9,1.0,0.0,78.53,59.04
29.0,0,1.77,27.52,85.94,5.5,3.6,5.9,5.0,6.8,4662.0,3.1,10.0,4.2,5.0,61.9,32.4,3.3,2.1,2.0,4.1,5.0,41.59,34.24
23.0,0,1.72,21.84,64.37,7.8,6.9,4.7,3.5,5.1,7969.0,2.5,67.0,9.0,0.4,115.8,19.6,6.2,0.2,1.4,2.1,18.0,87.43,59.8
35.0,1,1.6,35.41,90.27,6.8,5.4,3.3,2.3,4.2,4694.0,2.0,10.0,2.9,8.3,109.0,21.1,3.5,1.5,2.9,0.9,23.0,40.39,59.87
32.0,1,1.66,32.54,89.39,4.4,3.1,8.3,5.9,8.8,6246.0,4.1,27.0,8.5,1.7,58.6,19.6,4.8,1.2,2.3,4.6,5.0,43.31,1.36
32.0,0,1.65,34.82,94.96,6.4,5.3,2.6,5.8,8.2,5732.0,2.8,20.0,6.1,4.3,82.2,22.3,7.9,2.2,1.5,2.8,10.0,50.92,64.2
29.0,1,1.69,25.99,74.58,6.9,6.2,5.5,4.2,6.7,6121.0,4.2,45.0,5.0,6.2,78.4,36.4,3.7,1.7,1.4,0.5,8.0,70.56,46.4
20.0,0,1.73,26.21,78.81,5.4,3.8,6.9,2.1,4.6,5983.0,2.7,25.0,6.3,3.6,105.0,29.6,1.9,2.8,2.2,2.1,8.0,44.88,27.43
19.0,0,1.73,30.35,91.21,5.4,2.9,6.5,2.2,5.0,6330.0,2.4,29.0,7.5,3.3,65.4,16.0,2.9,0.9,2.0,5.1,4.0,33.33,33.0
64.0,0,1.56,31.61,76.71,5.2,4.4,4.0,4.2,6.4,5235.0,3.4,22.0,8.7,2.0,88.0,20.2,7.0,2.2,2.5,1.4,2.0,45.25,57.87
38.0,1,1.79,19.61,62.48,6.6,5.7,4.2,3.3,5.6,7915.0,2.9,61.0,6.6,2.1,76.3,28.0,5.5,1.7,2.3,2.6,3.0,78.62,66.99
36.0,1,1.72,21.38,63.27,5.6,3.5,4.5,3.5,6.7,4933.0,1.8,11.0,4.2,7.3,99.5,17.7,4.7,0.0,1.8,7.1,1.0,38.44,43.67
50.0,1,1.81,22.44,73.58,4.9,4.2,7.0,5.5,6.9,3575.0,1.0,0.0,6.1,2.5,85.7,19.2,4.0,0.6,1.7,2.3,3.0,45.47,31.04
28.0,0,1.74,16.81,50.64,6.5,5.7,4.6,5.1,6.2,4210.0,2.4,7.0,9.6,1.3,79.3,35.8,6.0,1.4,1.9,0.2,0.0,81.09,50.01
63.0,1,1.79,21.22,67.85,6.2,6.0,6.0,6.1,6.9,8274.0,3.9,65.0,8.7,0.0,85.7,20.1,3.3,2.6,1.7,0.6,15.0,91.28,49.3
55.0,0,1.74,28.64,86.45,6.0,4.3,5.4,2.5,4.7,5526.0,3.8,30.0,7.8,2.8,130.7,32.6,5.6,2.0,1.9,1.8,6.0,71.91,52.43
22.0,1,1.81,11.36,37.13,7.1,5.3,6.2,3.5,3.6,6607.0,1.7,35.0,7.6,4.3,81.7,35.0,3.5,0.3,2.0,0.6,54.0,74.13,57.1
38.0,1,1.74,30.66,93.02,3.8,2.1,6.9,5.1,7.6,4652.0,1.0,0.0,7.4,2.4,69.2,19.1,3.2,1.4,1.5,6.3,3.0,21.35,24.86
59.0,0,1.69,30.33,86.84,6.5,5.6,4.7,4.7,6.6,5927.0,2.7,23.0,8.3,1.4,101.7,17.9,3.7,3.5,2.4,1.0,6.0,69.97,62.72
62.0,1,1.88,17.82,63.1,5.9,5.9,4.5,6.3,9.4,5314.0,2.1,5.0,5.1,5.5,87.1,22.8,4.2,1.6,1.8,1.2,7.0,61.41,48.57
40.0,1,1.77,24.91,78.15,5.4,4.7,5.4,4.6,6.0,4432.0,4.7,8.0,3.3,6.4,61.7,16.3,4.9,1.2,1.5,2.4,0.0,35.62,37.9
47.0,0,1.75,22.98,70.05,6.0,6.2,4.9,6.8,8.6,5473.0,2.8,23.0,6.1,5.7,134.6,26.0,5.5,2.0,1.8,1.5,27.0,68.7,63.23
26.0,1,1.6,34.64,88.45,6.0,5.2,4.0,4.8,7.9,6277.0,3.9,35.0,4.4,5.8,83.0,23.4,0.0,2.3,2.1,1.0,0.0,52.0,44.17
65.0,0,1.6,33.23,84.74,6.8,6.6,3.8,5.6,9.0,6303.0,3.5,39.0,3.9,5.8,82.4,27.9,3.4,1.0,2.0,0.2,42.0,64.88,57.24
29.0,1,1.72,16.5,49.0,6.2,5.3,4.4,3.5,4.8,7487.0,3.3,54.0,4.6,4.9,93.2,36.2,4.2,2.0,2.3,1.8,33.0,68.47,65.69
62.0,1,1.71,26.9,78.81,5.6,5.0,3.9,4.0,6.2,3144.0,1.0,0.0,10.0,0.0,124.6,31.5,8.0,1.2,2.5,4.0,12.0,72.28,58.44
49.0,1,1.65,24.55,66.92,5.2,4.3,7.6,5.4,7.7,5879.0,4.2,30.0,6.3,3.1,56.4,28.9,2.8,2.2,2.8,2.3,12.0,52.61,14.9
47.0,1,1.71,24.33,71.24,7.0,6.7,3.4,6.4,8.8,5244.0,2.2,32.0,6.7,2.9,95.5,9.3,5.3,1.7,2.2,1.0,16.0,80.12,71.33
42.0,1,1.83,17.7,59.08,6.0,5.2,6.1,5.1,6.8,3519.0,1.0,0.0,3.6,6.0,131.7,28.5,8.0,2.0,1.4,0.3,7.0,56.82,51.78
29.0,0,1.76,31.22,96.22,5.6,4.2,7.3,3.9,7.2,5324.0,1.7,16.0,2.3,7.0,92.6,38.8,2.4,0.7,1.8,3.4,16.0,36.72,36.65
26.0,1,1.61,33.08,85.6,5.0,3.3,7.1,6.1,6.2,4398.0,3.8,8.0,4.4,7.7,65.3,5.0,5.8,0.7,1.4,5.7,1.0,19.36,28.48
28.0,0,1.69,20.6,58.9,8.1,7.8,2.6,0.7,2.3,7655.0,1.6,55.0,8.9,0.1,77.6,30.5,3.4,2.4,3.0,1.0,1.0,86.62,68.08
27.0,0,1.64,18.68,49.98,6.2,4.0,5.5,1.9,4.3,6075.0,2.7,36.0,6.7,3.5,94.1,23.7,4.0,1.4,3.2,2.6,9.0,72.42,54.52
55.0,0,1.67,23.05,64.21,6.6,5.8,5.0,5.0,7.5,5669.0,3.1,19.0,7.2,3.4,116.6,18.2,3.4,1.8,2.4,1.1,12.0,75.89,51.97
34.0,0,1.67,27.54,76.52,6.9,5.9,2.8,4.0,7.4,7916.0,2.5,67.0,7.5,3.2,83.2,31.4,3.5,1.2,2.5,1.4,33.0,78.21,69.16
21.0,1,1.66,26.65,73.6,4.5,2.5,4.6,4.9,8.1,3023.0,1.0,0.0,4.8,5.1,106.5,38.7,10.4,2.4,2.2,3.6,2.0,34.3,56.51
64.0,0,1.6,34.7,88.8,7.0,6.3,2.8,4.1,5.8,5467.0,1.6,23.0,8.8,1.0,61.3,31.2,6.7,0.9,2.2,0.2,26.0,76.86,71.91
60.0,1,1.69,28.66,81.85,5.4,4.1,7.2,4.9,8.2,2916.0,1.0,0.0,4.7,5.7,61.1,22.0,7.2,1.4,1.0,1.5,4.0,38.92,41.15
62.0,0,1.66,30.86,84.54,5.6,4.2,5.4,2.8,4.1,3274.0,1.0,0.0,8.8,1.5,80.3,17.5,6.0,2.3,2.0,0.5,8.0,56.31,55.71
65.0,0,1.47,34.87,74.9,5.8,5.3,5.0,4.9,7.8,5707.0,3.0,36.0,6.9,2.9,118.8,26.2,1.8,2.7,1.5,0.8,6.0,65.85,39.96
26.0,1,1.86,14.15,49.16,4.8,4.1,5.2,5.5,9.3,3496.0,1.0,0.0,2.4,6.0,91.4,32.0,5.8,1.0,2.2,2.1,8.0,36.22,48.91
37.0,0,1.79,21.0,67.06,6.1,5.8,5.6,5.8,9.0,3727.0,1.0,0.0,4.5,5.0,95.8,21.9,7.1,3.5,2.0,0.1,2.0,60.86,58.61
54.0,0,1.67,30.8,85.9,6.9,6.1,6.4,7.0,9.1,8793.0,1.8,89.0,2.4,6.4,95.6,22.7,3.3,1.8,3.2,1.8,11.0,65.27,36.85
51.0,1,1.7,23.91,69.23,5.9,5.1,5.7,4.4,6.0,3297.0,1.0,0.0,8.3,1.0,112.2,47.6,6.9,0.5,2.5,0.7,24.0,73.16,55.92
25.0,0,1.61,30.06,77.55,6.8,6.7,5.8,4.4,4.9,8848.0,2.5,68.0,6.0,4.1,77.8,33.6,6.4,1.9,2.2,2.2,9.0,72.01,58.33
56.0,1,1.84,19.35,65.22,7.4,6.8,4.0,1.7,4.0,5566.0,3.6,32.0,1.5,8.8,103.8,34.2,8.7,1.1,1.8,0.3,10.0,58.77,77.97
29.0,0,1.85,15.91,54.55,7.5,6.8,3.6,3.2,4.1,4210.0,3.0,22.0,6.8,5.0,73.4,13.3,4.2,1.9,3.0,2.7,28.0,69.75,66.62
29.0,0,1.71,23.24,68.15,7.0,5.1,2.3,3.7,4.9,7259.0,2.9,57.0,4.9,4.5,129.7,19.3,2.8,1.5,2.0,2.1,18.0,69.65,78.57
43.0,1,1.78,23.51,74.64,4.8,2.3,7.5,5.6,6.4,7644.0,1.2,70.0,3.0,7.7,74.0,25.6,4.3,1.6,2.2,7.1,10.0,26.63,28.89
46.0,0,1.71,20.48,60.16,5.7,4.5,3.9,3.1,4.6,3724.0,3.9,3.0,9.4,1.0,72.4,17.0,7.9,0.6,2.0,4.8,4.0,65.18,62.26
45.0,0,1.59,26.19,66.46,5.6,5.1,7.6,5.2,7.2,5226.0,2.8,15.0,6.2,5.1,101.0,37.8,1.3,2.5,1.8,0.7,32.0,66.42,26.05
22.0,0,1.67,20.12,55.91,7.8,6.7,6.4,4.0,6.3,7237.0,3.1,58.0,5.4,5.2,91.6,36.3,0.9,0.3,2.0,0.1,13.0,81.19,40.86
59.0,0,1.71,29.66,86.79,5.6,3.9,8.4,3.7,5.1,5640.0,2.3,37.0,5.2,3.8,96.5,20.7,5.2,0.4,0.8,2.1,4.0,62.0,10.23
30.0,1,1.66,23.7,65.58,5.5,5.2,7.1,4.4,7.4,8056.0,2.1,64.0,3.0,5.3,94.5,39.3,4.1,1.9,1.1,1.8,5.0,45.45,36.44
24.0,0,1.68,32.43,91.79,7.0,6.9,2.2,3.4,5.2,7039.0,4.5,41.0,3.4,6.9,68.2,25.0,5.0,3.1,2.2,0.1,24.0,63.69,76.5
60.0,1,1.69,32.43,92.93,8.1,7.6,4.0,3.4,4.6,8839.0,1.2,76.0,8.6,0.9,122.3,45.7,6.9,1.1,2.9,0.3,1.0,93.36,68.79
63.0,1,1.69,23.98,68.78,7.1,5.9,2.1,1.4,3.7,5547.0,1.9,46.0,5.1,4.0,107.9,26.2,3.9,2.2,2.2,1.8,60.0,72.39,85.55
59.0,0,1.7,18.89,54.87,5.7,3.6,5.6,3.6,7.6,5868.0,4.5,40.0,6.0,2.7,117.2,29.6,1.3,2.6,1.6,4.9,2.0,58.0,32.08
56.0,1,1.62,14.84,38.71,6.1,4.4,3.1,3.3,5.6,6930.0,3.6,48.0,1.9,8.2,79.4,36.2,9.1,2.3,1.1,4.7,24.0,45.57,71.19
49.0,0,1.64,17.76,47.92,6.6,5.5,3.4,3.2,4.9,5910.0,2.7,34.0,3.4,8.1,98.3,35.2,3.0,1.2,2.5,0.3,8.0,61.42,59.42
44.0,1,1.6,19.36,49.39,7.1,6.0,5.5,4.6,5.1,7409.0,4.2,60.0,7.2,2.4,93.9,29.1,2.9,0.4,1.7,1.0,10.0,82.98,45.23
22.0,0,1.78,28.68,90.68,6.5,6.8,4.4,5.0,6.8,6113.0,3.4,43.0,6.8,3.8,112.6,23.9,7.2,0.0,2.4,0.1,32.0,80.53,67.07
37.0,1,1.53,30.58,71.74,6.9,5.2,4.2,4.3,6.6,6009.0,3.2,45.0,9.5,0.4,113.2,29.1,4.2,1.2,2.2,1.3,8.0,72.39,56.21
36.0,0,1.79,23.61,75.84,5.6,5.0,8.5,5.5,7.1,8385.0,3.2,56.0,8.7,0.0,93.9,18.5,4.9,2.7,2.3,2.8,12.0,85.51,18.03
30.0,0,1.81,11.19,36.69,6.5,6.0,5.4,4.9,5.2,6834.0,3.5,47.0,5.5,5.2,59.6,26.2,6.0,0.4,2.0,3.1,1.0,69.25,47.5
52.0,1,1.68,18.53,52.03,7.0,6.6,3.8,3.6,4.7,7474.0,3.5,53.0,6.9,2.0,125.6,16.1,7.2,2.2,2.2,1.4,0.0,79.71,67.7
41.0,1,1.49,37.44,83.31,6.9,6.7,3.5,3.3,6.8,4003.0,1.0,0.0,5.4,4.7,101.1,10.8,4.3,0.5,1.9,0.2,4.0,58.08,60.2
22.0,0,1.67,26.61,74.3,5.6,5.0,5.0,4.5,7.9,5133.0,2.8,18.0,10.0,0.0,77.8,25.4,8.0,1.6,1.6,1.0,17.0,80.37,61.39
28.0,0,1.69,23.6,67.79,4.3,2.5,6.2,4.9,6.0,7448.0,2.8,58.0,8.3,2.6,98.1,35.1,0.7,2.2,1.4,5.4,2.0,46.84,25.63
50.0,1,1.62,29.93,78.47,6.3,4.8,7.4,6.1,8.8,7813.0,1.8,73.0,6.3,2.6,59.8,32.4,6.5,0.8,0.6,0.5,2.0,81.33,33.21
22.0,1,1.66,34.36,94.54,6.0,5.6,5.7,5.8,6.6,3243.0,1.0,0.0,6.4,4.0,111.1,24.3,3.3,1.7,1.9,0.8,8.0,56.25,43.58
58.0,1,1.82,20.08,66.68,6.2,4.9,2.9,3.2,6.6,5528.0,4.9,22.0,8.9,0.3,60.6,39.0,7.7,1.1,2.9,2.7,16.0,76.22,64.21
41.0,1,1.75,23.11,71.04,4.8,3.7,7.3,3.8,6.1,5955.0,4.0,31.0,7.2,2.3,85.6,20.4,5.3,2.2,2.4,2.6,19.0,52.45,42.95
41.0,1,1.63,27.57,72.89,3.6,2.4,7.2,5.0,8.0,4727.0,2.5,4.0,9.1,0.0,94.9,9.7,3.7,1.7,2.1,4.9,3.0,47.12,28.22
46.0,1,1.57,42.84,105.88,6.2,5.7,5.1,5.6,5.9,4368.0,1.0,0.0,1.6,10.0,110.8,7.5,6.3,1.6,1.6,1.0,1.0,36.21,58.64
57.0,0,1.67,13.74,38.51,7.3,6.1,4.2,5.4,8.1,6647.0,1.7,51.0,6.9,3.6,92.1,15.6,6.8,3.1,2.6,1.4,42.0,78.86,72.24
34.0,0,1.68,28.33,80.25,6.6,6.7,6.0,3.9,5.9,9393.0,2.0,80.0,5.0,4.3,102.7,31.5,6.3,2.2,1.9,1.3,5.0,84.29,50.28
50.0,1,1.74,22.56,68.28,5.9,4.5,2.3,2.1,5.0,4383.0,1.0,0.0,9.5,0.0,89.4,19.9,2.9,0.8,2.9,5.3,29.0,63.78,66.82
45.0,1,1.66,28.59,78.5,6.3,5.6,4.6,2.5,5.4,6191.0,2.5,31.0,9.1,0.4,89.4,28.7,4.0,1.4,1.4,2.9,30.0,73.64,61.34
31.0,0,1.74,19.84,60.14,7.4,5.8,4.2,4.4,6.5,8160.0,2.0,51.0,6.1,4.7,91.7,38.2,5.0,1.4,1.6,3.6,22.0,70.91,61.53
59.0,0,1.85,20.13,69.27,6.9,6.7,6.4,4.5,5.9,8357.0,3.5,56.0,9.1,0.0,86.2,16.2,4.9,1.6,1.5,0.3,3.0,98.95,44.34
55.0,1,1.77,25.89,80.67,6.4,4.7,2.8,2.4,5.1,7279.0,2.9,49.0,9.6,0.3,56.3,28.8,6.5,4.0,1.1,3.1,26.0,81.28,74.17
49.0,1,1.7,40.56,116.69,7.0,6.6,4.6,4.1,6.0,8701.0,1.4,74.0,6.1,5.6,74.6,29.3,1.0,1.9,1.4,1.1,22.0,74.5,50.79
58.0,0,1.69,28.91,82.12,6.2,5.8,7.5,4.9,6.1,6393.0,1.0,31.0,10.0,0.0,94.9,18.1,5.7,0.0,2.1,0.0,14.0,86.38,44.88
59.0,0,1.67,20.5,57.28,6.5,5.6,6.7,2.3,3.4,7970.0,2.4,71.0,5.9,4.1,85.0,35.8,4.4,1.0,1.6,0.1,6.0,77.78,45.64
51.0,0,1.79,19.76,63.64,7.5,6.3,1.0,5.7,6.2,5129.0,1.4,24.0,5.6,6.6,86.9,22.7,3.3,0.0,0.5,2.3,5.0,62.63,64.11
57.0,0,1.65,23.22,63.2,5.6,5.1,7.4,3.4,4.9,6252.0,1.1,32.0,7.7,2.9,83.5,21.9,3.5,1.2,2.6,0.9,2.0,79.03,30.85
51.0,0,1.7,14.84,43.07,4.1,4.2,6.1,5.9,9.0,3572.0,1.0,0.0,5.3,4.8,72.7,41.9,4.6,0.0,1.0,4.1,11.0,30.84,40.01
50.0,0,1.7,22.4,65.05,6.6,5.7,4.9,3.2,5.4,8031.0,2.9,62.0,6.2,4.3,80.1,29.2,0.0,0.6,2.4,2.7,13.0,74.16,44.07
47.0,1,1.66,29.4,80.99,7.3,7.6,3.6,2.5,3.9,6128.0,2.7,34.0,8.8,0.8,83.9,32.4,3.6,0.0,2.0,0.0,7.0,90.01,64.04
53.0,0,1.59,20.12,50.89,6.5,6.1,4.3,3.3,6.1,6403.0,2.8,47.0,6.0,5.3,90.1,35.8,3.2,1.9,3.3,2.3,10.0,71.73,53.09
25.0,1,1.73,28.78,85.73,6.6,6.1,3.9,3.9,5.0,5677.0,1.9,28.0,2.6,7.0,97.9,19.8,6.1,1.5,2.6,0.4,7.0,61.38,56.83
59.0,1,1.7,26.91,77.32,6.8,5.9,3.5,3.4,5.5,7986.0,3.4,56.0,6.7,1.3,86.4,35.0,3.4,1.8,1.7,1.1,15.0,84.06,59.43
59.0,0,1.74,19.48,58.99,7.9,5.9,2.0,3.7,5.5,7221.0,2.9,53.0,4.6,5.0,69.4,21.0,4.6,1.4,1.6,2.0,35.0,70.51,74.25
